time,energy,delta_L2,max_u,mean_u
0.661,2186.8166015664237,0.025551111127406344,0.5225799662297778,0.4191809733399019
0.662,2188.6011987457105,0.02535158646959486,0.5226712312627171,0.419368016957311
0.663,2190.3739495938416,0.02515272274233415,0.5227617395528762,0.4195536609922609
0.664,2192.134888133566,0.024954529241465757,0.5228514964793902,0.41973791161660373
0.665,2193.884048950977,0.0247570156647545,0.5229405073970972,0.4199207750537839
0.666,2195.621467188423,0.024560192096693,0.523028777636424,0.42010225757789715
0.667,2197.347178537444,0.024364068991535273,0.523116312503277,0.42028236551272685
0.668,2199.0612192316717,0.02416865715470988,0.5232031172789368,0.4204611052307526
0.669,2200.7636260397253,0.02397396772267055,0.5232891972199546,0.42063848315213376
0.67,2202.4544362580846,0.023780012141300887,0.5233745575580638,0.4208145057436669
0.671,2204.1336877039244,0.023586802143018292,0.523459203500078,0.42098917951771964
0.672,2205.801418707911,0.023394349722630232,0.523543140227805,0.4211625110311361
0.673,2207.457668106953,0.023202667112137663,0.5236263728979634,0.42133450688411916
0.674,2209.102475236903,0.023011766754619942,0.523708906642101,0.4215051737190885
0.675,2210.7358799251892,0.02282166127707938,0.5237907465665209,0.42167451821951313
0.676,2212.3579224833884,0.022632363463098056,0.5238718977522059,0.4218425471087222
0.677,2213.968643699738,0.022443886224338593,0.5239523652547509,0.42200926714869336
0.678,2215.568084831555,0.022256242572035075,0.5240321541042983,0.42217468513881706
0.679,2217.1562875975837,0.022069445588075273,0.524111269305476,0.4223388079146441
0.68,2218.73329417026,0.02188350839594502,0.5241897158373426,0.42250164234660936
0.681,2220.299147167888,0.021698444131658036,0.5242674986533311,0.4226631953387405
0.682,2221.853889646728,0.02151426591482349,0.5243446226812002,0.42282347382734714
0.683,2223.3975650929833,0.021330986819918237,0.5244210928229882,0.42298248477969436
0.684,2224.930217414708,0.021148619847954037,0.5244969139549696,0.42314023519266336
0.685,2226.4518909336034,0.020967177898598782,0.5245720909276163,0.4232967320913941
